   0.176  -82.554    0.726    5.000   98.274    3.274    0.000   -9.807   -9.807    0.000 
   0.176   82.554   -0.726    5.000  -98.274   -3.274    0.000    9.807    9.807    0.000 
   0.178  -82.338    0.733    5.000   98.252    3.252    0.000   -9.807   -9.807    0.000 
   0.178   82.338   -0.733    5.000  -98.252   -3.252    0.000    9.807    9.807    0.000 
   0.180  -82.122    0.740    5.000   98.231    3.231    0.000   -9.807   -9.807    0.000 
   0.180   82.122   -0.740    5.000  -98.231   -3.231    0.000    9.807    9.807    0.000 
   0.183  -81.905    0.748    5.000   98.209    3.209    0.000   -9.807   -9.807    0.000 
   0.183   81.905   -0.748    5.000  -98.209   -3.209    0.000    9.807    9.807    0.000 
   0.185  -81.689    0.755    5.000   98.188    3.188    0.000   -9.807   -9.807    0.000 
   0.185   81.689   -0.755    5.000  -98.188   -3.188    0.000    9.807    9.807    0.000 
   0.187  -81.473    0.762    5.000   98.166    3.166    0.000   -9.807   -9.807    0.000 
   0.187   81.473   -0.762    5.000  -98.166   -3.166    0.000    9.807    9.807    0.000 
   0.189  -81.258    0.768    5.000   98.145    3.145    0.000   -9.807   -9.807    0.000 
   0.189   81.258   -0.768    5.000  -98.145   -3.145    0.000    9.807    9.807    0.000 
   0.191  -81.042    0.775    5.000   98.123    3.123    0.000   -9.807   -9.807    0.000 
   0.191   81.042   -0.775    5.000  -98.123   -3.123    0.000    9.807    9.807    0.000 
   0.194  -80.826    0.782    5.000   98.101    3.101    0.000   -9.807   -9.807    0.000 
   0.194   80.826   -0.782    5.000  -98.101   -3.101    0.000    9.807    9.807    0.000 
   0.196  -80.610    0.789    5.000   98.080    3.080    0.000   -9.807   -9.807    0.000 
   0.196   80.610   -0.789    5.000  -98.080   -3.080    0.000    9.807    9.807    0.000 
   0.198  -80.394    0.796    5.000   98.058    3.058    0.000   -9.807   -9.807    0.000 
   0.198   80.394   -0.796    5.000  -98.058   -3.058    0.000    9.807    9.807    0.000 
   0.200  -80.179    0.802    5.000   98.037    3.037    0.000   -9.807   -9.807    0.000 
   0.200   80.179   -0.802    5.000  -98.037   -3.037    0.000    9.807    9.807    0.000 
   0.202  -79.963    0.809    5.000   98.015    3.015    0.000   -9.807   -9.807    0.000 
   0.202   79.963   -0.809    5.000  -98.015   -3.015    0.000    9.807    9.807    0.000 
   0.205  -79.747    0.816    5.000   97.993    2.993    0.000   -9.807   -9.807    0.000 
   0.205   79.747   -0.816    5.000  -97.993   -2.993    0.000    9.807    9.807    0.000 
   0.207  -79.532    0.822    5.000   97.972    2.972    0.000   -9.807   -9.807    0.000 
   0.207   79.532   -0.822    5.000  -97.972   -2.972    0.000    9.807    9.807    0.000 
   0.209  -79.316    0.829    5.000   97.950    2.950    0.000   -9.807   -9.807    0.000 
   0.209   79.316   -0.829    5.000  -97.950   -2.950    0.000    9.807    9.807    0.000 
   0.211  -79.101    0.835    5.000   97.929    2.929    0.000   -9.807   -9.807    0.000 
   0.211   79.101   -0.835    5.000  -97.929   -2.929    0.000    9.807    9.807    0.000 
   0.213  -78.886    0.841    5.000   97.907    2.907    0.000   -9.807   -9.807    0.000 
   0.213   78.886   -0.841    5.000  -97.907   -2.907    0.000    9.807    9.807    0.000 
   0.216  -78.670    0.848    5.000   97.886    2.886    0.000   -9.807   -9.807    0.000 
   0.216   78.670   -0.848    5.000  -97.886   -2.886    0.000    9.807    9.807    0.000 
   0.218  -78.455    0.854    5.000   97.864    2.864    0.000   -9.807   -9.807    0.000 
   0.218   78.455   -0.854    5.000  -97.864   -2.864    0.000    9.807    9.807    0.000 
   0.220  -78.240    0.860    5.000   97.842    2.842    0.000   -9.807   -9.807    0.000 
   0.220   78.240   -0.860    5.000  -97.842   -2.842    0.000    9.807    9.807    0.000 
   0.222  -78.024    0.867    5.000   97.821    2.821    0.000   -9.807   -9.807    0.000 
   0.222   78.024   -0.867    5.000  -97.821   -2.821    0.000    9.807    9.807    0.000 
   0.224  -77.809    0.873    5.000   97.799    2.799    0.000   -9.807   -9.807    0.000 
   0.224   77.809   -0.873    5.000  -97.799   -2.799    0.000    9.807    9.807    0.000 
   0.227  -77.594    0.879    5.000   97.778    2.778    0.000   -9.807   -9.807    0.000 
   0.227   77.594   -0.879    5.000  -97.778   -2.778    0.000    9.807    9.807    0.000 
   0.229  -77.379    0.885    5.000   97.756    2.756    0.000   -9.807   -9.807    0.000 
   0.229   77.379   -0.885    5.000  -97.756   -2.756    0.000    9.807    9.807    0.000 
   0.231  -77.164    0.891    5.000   97.735    2.735    0.000   -9.807   -9.807    0.000 
   0.231   77.164   -0.891    5.000  -97.735   -2.735    0.000    9.807    9.807    0.000 
   0.233  -76.949    0.897    5.000   97.713    2.713    0.000   -9.807   -9.807    0.000 
   0.233   76.949   -0.897    5.000  -97.713   -2.713    0.000    9.807    9.807    0.000 
   0.235  -76.734    0.903    5.000   97.691    2.691    0.000   -9.807   -9.807    0.000 
   0.235   76.734   -0.903    5.000  -97.691   -2.691    0.000    9.807    9.807    0.000 
   0.238  -76.519    0.909    5.000   97.670    2.670    0.000   -9.807   -9.807    0.000 
   0.238   76.519   -0.909    5.000  -97.670   -2.670    0.000    9.807    9.807    0.000 
   0.240  -76.305    0.914    5.000   97.648    2.648    0.000   -9.807   -9.807    0.000 
   0.240   76.305   -0.914    5.000  -97.648   -2.648    0.000    9.807    9.807    0.000 
   0.242  -76.090    0.920    5.000   97.627    2.627    0.000   -9.807   -9.807    0.000 
   0.242   76.090   -0.920    5.000  -97.627   -2.627    0.000    9.807    9.807    0.000 
   0.244  -75.875    0.926    5.000   97.605    2.605    0.000   -9.807   -9.807    0.000 
   0.244   75.875   -0.926    5.000  -97.605   -2.605    0.000    9.807    9.807    0.000 
   0.246  -75.660    0.932    5.000   97.584    2.584    0.000   -9.807   -9.807    0.000 
   0.246   75.660   -0.932    5.000  -97.584   -2.584    0.000    9.807    9.807    0.000 
   0.249  -75.446    0.937    5.000   97.562    2.562    0.000   -9.807   -9.807    0.000 
   0.249   75.446   -0.937    5.000  -97.562   -2.562    0.000    9.807    9.807    0.000 
   0.251  -75.231    0.943    5.000   97.540    2.540    0.000   -9.807   -9.807    0.000 
   0.251   75.231   -0.943    5.000  -97.540   -2.540    0.000    9.807    9.807    0.000 
   0.253  -75.017    0.948    5.000   97.519    2.519    0.000   -9.807   -9.807    0.000 
   0.253   75.017   -0.948    5.000  -97.519   -2.519    0.000    9.807    9.807    0.000 
   0.255  -74.802    0.954    5.000   97.497    2.497    0.000   -9.807   -9.807    0.000 
   0.255   74.802   -0.954    5.000  -97.497   -2.497    0.000    9.807    9.807    0.000 
   0.257  -74.588    0.959    5.000   97.476    2.476    0.000   -9.807   -9.807    0.000 
   0.257   74.588   -0.959    5.000  -97.476   -2.476    0.000    9.807    9.807    0.000 
   0.260  -74.373    0.965    5.000   97.454    2.454    0.000   -9.807   -9.807    0.000 
   0.260   74.373   -0.965    5.000  -97.454   -2.454    0.000    9.807    9.807    0.000 
   0.262  -74.159    0.970    5.000   97.433    2.433    0.000   -9.807   -9.807    0.000 
   0.262   74.159   -0.970    5.000  -97.433   -2.433    0.000    9.807    9.807    0.000 
   0.264  -73.945    0.975    5.000   97.411    2.411    0.000   -9.807   -9.807    0.000 
   0.264   73.945   -0.975    5.000  -97.411   -2.411    0.000    9.807    9.807    0.000 
   0.266  -73.730    0.981    5.000   97.389    2.389    0.000   -9.807   -9.807    0.000 
   0.266   73.730   -0.981    5.000  -97.389   -2.389    0.000    9.807    9.807    0.000 
   0.268  -73.516    0.986    5.000   97.368    2.368    0.000   -9.807   -9.807    0.000 
   0.268   73.516   -0.986    5.000  -97.368   -2.368    0.000    9.807    9.807    0.000 
   0.271  -73.302    0.991    5.000   97.346    2.346    0.000   -9.807   -9.807    0.000 
   0.271   73.302   -0.991    5.000  -97.346   -2.346    0.000    9.807    9.807    0.000 
   0.273  -73.088    0.996    5.000   97.325    2.325    0.000   -9.807   -9.807    0.000 
   0.273   73.088   -0.996    5.000  -97.325   -2.325    0.000    9.807    9.807    0.000 
   0.275  -72.874    1.001    5.000   97.303    2.303    0.000   -9.807   -9.807    0.000 
   0.275   72.874   -1.001    5.000  -97.303   -2.303    0.000    9.807    9.807    0.000 
   0.277  -72.660    1.006    5.000   97.281    2.281    0.000   -9.807   -9.807    0.000 
   0.277   72.660   -1.006    5.000  -97.281   -2.281    0.000    9.807    9.807    0.000 
   0.279  -72.446    1.011    5.000   97.260    2.260    0.000   -9.807   -9.807    0.000 
   0.279   72.446   -1.011    5.000  -97.260   -2.260    0.000    9.807    9.807    0.000 
   0.282  -72.232    1.016    5.000   97.238    2.238    0.000   -9.807   -9.807    0.000 
   0.282   72.232   -1.016    5.000  -97.238   -2.238    0.000    9.807    9.807    0.000 
   0.284  -72.018    1.021    5.000   97.217    2.217    0.000   -9.807   -9.807    0.000 
   0.284   72.018   -1.021    5.000  -97.217   -2.217    0.000    9.807    9.807    0.000 
   0.286  -71.804    1.026    5.000   97.195    2.195    0.000   -9.807   -9.807    0.000 
   0.286   71.804   -1.026    5.000  -97.195   -2.195    0.000    9.807    9.807    0.000 
   0.288  -71.590    1.031    5.000   97.174    2.174    0.000   -9.807   -9.807    0.000 
   0.288   71.590   -1.031    5.000  -97.174   -2.174    0.000    9.807    9.807    0.000 
   0.290  -71.377    1.035    5.000   97.152    2.152    0.000   -9.807   -9.807    0.000 
   0.290   71.377   -1.035    5.000  -97.152   -2.152    0.000    9.807    9.807    0.000 
   0.293  -71.163    1.040    5.000   97.130    2.130    0.000   -9.807   -9.807    0.000 
   0.293   71.163   -1.040    5.000  -97.130   -2.130    0.000    9.807    9.807    0.000 
   0.295  -70.949    1.045    5.000   97.109    2.109    0.000   -9.807   -9.807    0.000 
   0.295   70.949   -1.045    5.000  -97.109   -2.109    0.000    9.807    9.807    0.000 
   0.297  -70.736    1.049    5.000   97.087    2.087    0.000   -9.807   -9.807    0.000 
   0.297   70.736   -1.049    5.000  -97.087   -2.087    0.000    9.807    9.807    0.000 
   0.299  -70.522    1.054    5.000   97.066    2.066    0.000   -9.807   -9.807    0.000 
   0.299   70.522   -1.054    5.000  -97.066   -2.066    0.000    9.807    9.807    0.000 
   0.301  -70.309    1.058    5.000   97.044    2.044    0.000   -9.807   -9.807    0.000 
   0.301   70.309   -1.058    5.000  -97.044   -2.044    0.000    9.807    9.807    0.000 
   0.304  -70.095    1.063    5.000   97.023    2.023    0.000   -9.807   -9.807    0.000 
   0.304   70.095   -1.063    5.000  -97.023   -2.023    0.000    9.807    9.807    0.000 
   0.306  -69.882    1.067    5.000   97.001    2.001    0.000   -9.807   -9.807    0.000 
   0.306   69.882   -1.067    5.000  -97.001   -2.001    0.000    9.807    9.807    0.000 
   0.308  -69.668    1.072    5.000   96.979    1.979    0.000   -9.807   -9.807    0.000 
   0.308   69.668   -1.072    5.000  -96.979   -1.979    0.000    9.807    9.807    0.000 
   0.310  -69.455    1.076    5.000   96.958    1.958    0.000   -9.807   -9.807    0.000 
   0.310   69.455   -1.076    5.000  -96.958   -1.958    0.000    9.807    9.807    0.000 
   0.312  -69.242    1.080    5.000   96.936    1.936    0.000   -9.807   -9.807    0.000 
   0.312   69.242   -1.080    5.000  -96.936   -1.936    0.000    9.807    9.807    0.000 
   0.315  -69.029    1.084    5.000   96.915    1.915    0.000   -9.807   -9.807    0.000 
   0.315   69.029   -1.084    5.000  -96.915   -1.915    0.000    9.807    9.807    0.000 
   0.317  -68.816    1.088    5.000   96.893    1.893    0.000   -9.807   -9.807    0.000 
   0.317   68.816   -1.088    5.000  -96.893   -1.893    0.000    9.807    9.807    0.000 
   0.319  -68.602    1.093    5.000   96.872    1.872    0.000   -9.807   -9.807    0.000 
   0.319   68.602   -1.093    5.000  -96.872   -1.872    0.000    9.807    9.807    0.000 
   0.321  -68.389    1.097    5.000   96.850    1.850    0.000   -9.807   -9.807    0.000 
   0.321   68.389   -1.097    5.000  -96.850   -1.850    0.000    9.807    9.807    0.000 
   0.323  -68.176    1.101    5.000   96.828    1.828    0.000   -9.807   -9.807    0.000 
   0.323   68.176   -1.101    5.000  -96.828   -1.828    0.000    9.807    9.807    0.000 
   0.326  -67.963    1.105    5.000   96.807    1.807    0.000   -9.807   -9.807    0.000 
   0.326   67.963   -1.105    5.000  -96.807   -1.807    0.000    9.807    9.807    0.000 
   0.328  -67.750    1.109    5.000   96.785    1.785    0.000   -9.807   -9.807    0.000 
   0.328   67.750   -1.109    5.000  -96.785   -1.785    0.000    9.807    9.807    0.000 
   0.330  -67.538    1.112    5.000   96.764    1.764    0.000   -9.807   -9.807    0.000 
   0.330   67.538   -1.112    5.000  -96.764   -1.764    0.000    9.807    9.807    0.000 
   0.332  -67.325    1.116    5.000   96.742    1.742    0.000   -9.807   -9.807    0.000 
   0.332   67.325   -1.116    5.000  -96.742   -1.742    0.000    9.807    9.807    0.000 
   0.334  -67.112    1.120    5.000   96.721    1.721    0.000   -9.807   -9.807    0.000 
   0.334   67.112   -1.120    5.000  -96.721   -1.721    0.000    9.807    9.807    0.000 
   0.337  -66.899    1.124    5.000   96.699    1.699    0.000   -9.807   -9.807    0.000 
   0.337   66.899   -1.124    5.000  -96.699   -1.699    0.000    9.807    9.807    0.000 
   0.339  -66.687    1.127    5.000   96.677    1.677    0.000   -9.807   -9.807    0.000 
   0.339   66.687   -1.127    5.000  -96.677   -1.677    0.000    9.807    9.807    0.000 
   0.341  -66.474    1.131    5.000   96.656    1.656    0.000   -9.807   -9.807    0.000 
